Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
3400,Marketing,51,106147,6,43,74,No
3401,Marketing,34,73135,10,56,98,Yes
3402,Sales,37,44199,2,38,35,No
3403,Marketing,26,34066,11,54,100,Yes
3404,Finance,49,77136,9,30,66,No
3405,Sales,41,117290,6,30,61,No
3406,HR,45,61575,5,55,83,No
3407,Marketing,48,114796,5,57,91,No
3408,Marketing,51,71733,12,41,100,Yes
3409,HR,48,41991,3,40,57,No
3410,Marketing,47,47553,14,60,100,Yes
3411,HR,28,114710,6,50,96,No
3412,Sales,59,112493,13,30,100,Yes
3413,Finance,26,25634,4,49,70,No
3414,HR,44,37771,13,41,100,Yes
3415,IT,49,43298,12,46,100,Yes
3416,HR,55,104876,10,44,95,Yes
3417,Marketing,36,60999,14,31,99,Yes
3418,Sales,53,96887,2,47,47,No
3419,Operations,47,84648,13,45,100,Yes
3420,Sales,52,87668,3,33,65,No
3421,Operations,40,94374,9,37,73,No
3422,HR,30,92509,11,31,83,Yes
3423,Finance,50,100783,11,43,89,Yes
3424,IT,25,69440,9,54,100,Yes
3425,Sales,24,56655,6,44,82,No
3426,Marketing,50,68039,10,57,94,Yes
3427,Operations,32,80255,10,38,67,No
3428,Marketing,54,97219,14,31,100,Yes
3429,Finance,59,79989,9,46,77,No
3430,Operations,32,36244,4,55,83,No
3431,Sales,48,119594,11,60,100,Yes
3432,HR,54,83595,5,39,70,No
3433,Marketing,42,64551,10,38,92,Yes
3434,Finance,52,88230,6,60,84,No
3435,Sales,59,53371,13,31,87,Yes
3436,Sales,23,94358,9,53,100,Yes
3437,Sales,48,53878,13,59,100,Yes
3438,Sales,57,61157,5,48,84,No
3439,Operations,32,30914,8,46,77,No
3440,Sales,39,108700,11,40,98,Yes
3441,Marketing,22,52180,1,46,47,No
3442,Finance,56,28688,5,39,64,No
3443,Operations,56,105219,10,47,89,Yes
3444,Sales,52,103616,1,52,55,No
3445,IT,49,34916,10,57,81,Yes
3446,IT,22,81363,14,35,96,Yes
3447,Finance,46,52360,6,45,69,No
3448,HR,59,62805,7,57,91,Yes
3449,HR,41,38453,12,56,100,Yes
3450,Operations,24,47703,14,47,100,Yes
3451,Operations,23,84021,5,49,88,No
3452,Operations,39,99176,1,47,43,No
3453,HR,31,119799,6,30,48,No
3454,IT,26,106614,10,57,88,Yes
3455,HR,30,113919,5,32,63,No
3456,Marketing,23,106072,6,44,74,No
3457,Sales,55,32410,11,49,100,Yes
3458,Operations,59,106462,10,39,90,Yes
3459,IT,52,73268,7,50,84,Yes
3460,Finance,31,59248,7,34,71,No
3461,Finance,33,56159,2,44,75,No
3462,Sales,57,67039,12,52,100,Yes
3463,IT,42,72800,3,43,78,No
3464,HR,27,65761,12,44,100,Yes
3465,HR,24,119626,6,39,72,No
3466,Marketing,31,111103,3,53,73,No
3467,Marketing,26,68663,2,38,16,No
3468,HR,47,105903,4,41,58,No
3469,Finance,42,65412,5,36,54,No
3470,Operations,47,60367,11,34,100,Yes
3471,Finance,59,30813,10,54,100,Yes
3472,Marketing,47,84894,9,53,97,Yes
3473,Sales,29,76444,3,39,53,No
3474,HR,26,59269,3,54,55,No
3475,Marketing,36,86748,6,55,79,No
3476,Marketing,37,66190,5,37,70,No
3477,Operations,22,65318,6,51,59,No
3478,HR,37,62018,7,49,87,Yes
3479,Operations,58,64759,11,54,99,Yes
3480,HR,24,41498,3,45,72,No
3481,Operations,52,50989,13,41,100,Yes
3482,Finance,34,50568,5,38,47,No
3483,Sales,37,91577,8,39,74,No
3484,Sales,42,55099,4,45,69,No
3485,HR,23,114900,10,39,85,Yes
3486,IT,48,65639,2,38,49,No
3487,Marketing,59,48482,4,59,78,No
3488,Marketing,47,94212,2,55,73,No
3489,HR,59,80261,3,32,51,No
3490,Operations,46,112317,4,56,75,No
3491,IT,32,55048,4,57,77,No
3492,Finance,29,28065,10,60,99,Yes
3493,Operations,29,27036,9,48,100,Yes
3494,Operations,54,60814,10,40,100,Yes
3495,HR,28,84694,6,35,61,No
3496,HR,59,41924,9,35,80,No
3497,Marketing,42,85204,4,44,74,No
3498,HR,29,57844,9,58,100,Yes
3499,HR,42,106943,11,44,100,Yes
3500,HR,41,46518,13,42,97,Yes
3501,Marketing,29,42059,9,51,100,Yes
3502,Finance,52,48052,6,34,70,No
3503,Finance,50,94803,5,43,70,No
3504,HR,30,96524,3,50,57,No
3505,Marketing,36,118510,14,31,100,Yes
3506,Finance,51,114572,5,59,65,No
3507,Operations,47,33680,3,52,74,No
3508,Finance,31,92021,5,41,75,No
3509,Finance,50,105249,5,49,76,No
3510,Marketing,37,45043,2,43,43,No
3511,Operations,57,27419,14,48,100,Yes
3512,Marketing,41,81892,14,53,100,Yes
3513,HR,58,42140,9,49,86,Yes
3514,Sales,43,68484,7,44,88,Yes
3515,Finance,28,88869,14,56,100,Yes
3516,Sales,44,70210,6,49,76,No
3517,Marketing,50,82600,5,53,72,No
3518,Marketing,37,103497,4,46,64,No
3519,Marketing,59,31487,8,54,84,Yes
3520,Sales,49,85692,2,43,55,No
3521,Marketing,59,87112,8,52,97,Yes
3522,HR,52,56110,1,60,76,No
3523,Marketing,35,41360,10,57,100,Yes
3524,IT,54,74410,1,47,55,No
3525,Sales,30,115418,3,56,68,No
3526,IT,48,108038,5,57,73,No
3527,Marketing,45,98167,14,51,100,Yes
3528,HR,34,28017,6,53,97,No
3529,Finance,47,111261,4,56,82,No
3530,Operations,50,85124,7,34,73,No
3531,Operations,49,115298,7,51,67,No
3532,Marketing,49,75949,2,41,54,No
3533,HR,29,83268,2,39,35,No
3534,Sales,44,91320,2,37,34,No
3535,IT,50,118556,14,58,100,Yes
3536,IT,26,106301,2,35,37,No
3537,IT,28,56127,13,57,100,Yes
3538,Sales,57,28196,9,54,100,Yes
3539,Operations,48,100088,14,44,100,Yes
3540,HR,23,66300,5,41,60,No
3541,Sales,46,74714,11,54,100,Yes
3542,IT,30,56921,8,54,100,Yes
3543,Marketing,48,29746,5,35,61,No
3544,Finance,22,93535,13,41,94,Yes
3545,Sales,44,90350,11,44,94,Yes
3546,Sales,31,75345,5,41,89,No
3547,HR,46,74220,1,38,30,No
3548,HR,24,106131,6,48,81,No
3549,Sales,27,47063,4,50,91,No
3550,IT,27,96736,3,31,43,No
3551,Finance,23,113913,6,57,100,No
3552,HR,39,103946,2,42,45,No
3553,IT,44,70971,8,42,62,No
3554,Marketing,23,28598,1,37,36,No
3555,HR,33,35564,12,56,100,Yes
3556,IT,43,74725,9,42,70,No
3557,IT,58,111134,8,33,68,No
3558,Finance,41,84940,1,35,49,No
3559,Finance,45,87085,10,35,79,No
3560,Marketing,41,42862,12,50,100,Yes
3561,IT,22,35265,9,41,99,Yes
3562,Operations,22,34705,2,41,43,No
3563,IT,38,80279,3,46,67,No
3564,Finance,22,87471,2,56,48,No
3565,Operations,51,116080,13,36,91,Yes
3566,HR,24,104834,14,55,100,Yes
3567,HR,32,87979,8,44,96,Yes
3568,Sales,45,80828,2,53,53,No
3569,Finance,43,71104,10,46,86,Yes
3570,Sales,47,65934,2,39,51,No
3571,Operations,34,31050,1,52,61,No
3572,Finance,22,68952,7,49,73,No
3573,Marketing,45,111570,12,35,89,Yes
3574,IT,31,33484,2,38,58,No
3575,Marketing,56,87648,10,44,82,Yes
3576,Operations,45,84945,5,45,73,No
3577,Finance,49,78678,5,50,69,No
3578,Operations,57,56323,3,37,66,No
3579,IT,37,111332,3,45,65,No
3580,HR,37,119605,13,34,100,Yes
3581,HR,38,112363,12,47,100,Yes
3582,Operations,36,60361,3,49,72,No
3583,Sales,37,35315,6,43,80,No
3584,Finance,36,72968,14,31,100,Yes
3585,Finance,55,51519,4,52,69,No
3586,HR,32,34107,13,52,100,Yes
3587,Marketing,22,80781,3,59,55,No
3588,IT,36,28869,2,60,87,No
3589,Marketing,47,105983,13,32,90,Yes
3590,Marketing,25,52370,3,43,54,No
3591,Operations,26,87695,4,58,64,No
3592,HR,56,85422,6,36,72,No
3593,HR,34,32971,4,44,69,No
3594,HR,31,50651,8,46,83,Yes
3595,Operations,32,81974,3,30,21,No
3596,Sales,39,48446,12,38,90,Yes
3597,Marketing,55,63108,3,51,70,No
3598,Operations,44,100179,3,58,75,No
3599,Finance,28,28823,8,43,82,Yes
3600,IT,24,38454,4,45,60,No
3601,Sales,33,28932,1,57,46,No
3602,Finance,28,35220,2,50,69,No
3603,Marketing,47,99090,13,42,92,Yes
3604,HR,54,92965,14,35,100,Yes
3605,Marketing,58,53208,10,51,90,Yes
3606,Operations,36,97980,13,30,100,Yes
3607,IT,23,35510,13,50,100,Yes
3608,Operations,28,69045,14,54,100,Yes
3609,Sales,53,35537,2,33,49,No
3610,Sales,25,97683,14,32,87,Yes
3611,IT,41,94134,3,46,60,No
3612,Finance,57,97254,6,59,78,No
3613,Finance,53,38782,8,60,100,Yes
3614,Sales,49,90587,12,31,94,Yes
3615,Sales,34,107238,1,48,59,No
3616,HR,22,100720,9,49,88,Yes
3617,Finance,56,103004,1,52,64,No
3618,IT,51,47072,10,51,89,Yes
3619,Finance,57,106015,2,56,56,No
3620,HR,46,119003,3,37,50,No
3621,Operations,37,113938,7,59,84,Yes
3622,Sales,40,97746,9,54,100,Yes
3623,Sales,22,70702,3,44,54,No
3624,HR,26,31057,8,35,64,No
3625,IT,43,55916,9,52,84,Yes
3626,Sales,45,52268,10,49,100,Yes
3627,Marketing,58,68978,7,31,40,No
3628,Sales,57,48259,4,54,63,No
3629,Marketing,57,78583,4,54,88,No
3630,HR,25,104400,4,44,60,No
3631,HR,57,59293,6,49,86,No
3632,Sales,39,32043,4,41,65,No
3633,Finance,37,75430,5,32,55,No
3634,Marketing,39,63893,9,39,67,No
3635,IT,43,65642,12,43,89,Yes
3636,Sales,23,103065,7,56,77,No
3637,IT,42,55868,8,51,95,Yes
3638,Sales,57,51309,5,59,90,No
3639,Finance,50,48284,5,43,59,No
3640,Finance,47,94000,13,32,96,Yes
3641,Finance,42,109179,11,30,85,Yes
3642,Operations,38,87107,7,49,84,Yes
3643,Finance,37,90049,11,30,77,No
3644,HR,52,54265,13,31,100,Yes
3645,HR,30,106490,14,48,100,Yes
3646,Operations,52,48880,12,53,100,Yes
3647,Marketing,35,109579,8,39,73,No
3648,IT,58,25255,9,33,69,No
3649,Sales,23,26502,14,33,100,Yes
3650,Sales,35,95192,2,42,47,No
3651,Operations,54,90424,3,55,71,No
3652,HR,56,100838,12,38,79,No
3653,Sales,41,95966,12,36,90,Yes
3654,HR,23,66366,2,45,53,No
3655,Marketing,40,52425,10,47,100,Yes
3656,IT,58,77328,7,32,57,No
3657,Marketing,39,92396,12,49,94,Yes
3658,Operations,37,96694,2,49,63,No
3659,Finance,25,30806,12,39,98,Yes
3660,Finance,33,111274,14,53,100,Yes
3661,Finance,50,42106,2,55,48,No
3662,Marketing,28,81731,14,59,100,Yes
3663,Sales,35,100010,14,55,100,Yes
3664,IT,33,107533,2,51,74,No
3665,Finance,56,57599,12,45,94,Yes
3666,Operations,26,96326,13,32,100,Yes
3667,Operations,38,100706,4,40,40,No
3668,Finance,53,34004,1,54,62,No
3669,Finance,31,76364,2,39,64,No
3670,IT,38,50792,3,45,61,No
3671,Finance,26,89912,7,37,65,No
3672,IT,30,79645,10,38,100,Yes
3673,Operations,54,32232,1,44,52,No
3674,Finance,57,103210,6,50,81,No
3675,Marketing,57,79766,3,32,36,No
3676,Marketing,39,106588,3,33,51,No
3677,Operations,30,73542,4,59,72,No
3678,IT,50,30913,13,42,100,Yes
3679,Marketing,35,118449,4,41,61,No
3680,IT,46,35567,7,50,95,Yes
3681,Marketing,36,63379,3,38,47,No
3682,Marketing,27,99968,8,54,92,Yes
3683,IT,50,25319,8,43,90,Yes
3684,Sales,36,115005,11,48,100,Yes
3685,Marketing,50,117026,13,36,100,Yes
3686,Finance,25,111120,7,45,75,No
3687,Operations,39,29791,2,51,59,No
3688,Sales,37,25329,5,60,91,No
3689,IT,32,99387,6,49,97,No
3690,Sales,35,86032,12,34,77,No
3691,HR,24,69078,10,59,96,Yes
3692,HR,59,113662,4,60,78,No
3693,Marketing,39,46300,13,39,100,Yes
3694,Marketing,41,100700,10,47,94,Yes
3695,Finance,46,75945,5,40,59,No
3696,Operations,59,80609,14,36,93,Yes
3697,Sales,34,85562,9,43,81,Yes
3698,HR,25,115045,11,49,100,Yes
3699,Marketing,35,86901,7,47,82,Yes
3700,Operations,54,30703,2,40,56,No
3701,Sales,49,117645,11,51,93,Yes
3702,Marketing,58,88115,1,56,75,No
3703,Marketing,29,113090,2,41,45,No
3704,HR,55,52676,3,47,66,No
3705,HR,26,86710,11,55,100,Yes
3706,Marketing,26,85077,2,31,35,No
3707,IT,52,114340,11,52,100,Yes
3708,Marketing,30,70440,3,30,51,No
3709,Operations,53,61923,10,52,100,Yes
3710,Marketing,54,54802,11,39,100,Yes
3711,Finance,24,115331,11,50,100,Yes
3712,Finance,51,87904,12,30,100,Yes
3713,Finance,33,85162,14,35,100,Yes
3714,IT,50,90169,12,36,95,Yes
3715,IT,24,93147,9,46,94,Yes
3716,Marketing,47,47075,4,38,66,No
3717,Finance,51,107015,12,60,100,Yes
3718,IT,30,99716,9,36,65,No
3719,HR,47,34304,11,46,82,Yes
3720,Marketing,23,84622,3,32,60,No
3721,Operations,24,79215,12,45,97,Yes
3722,Sales,25,105146,1,34,22,No
3723,Marketing,46,98973,11,49,86,Yes
3724,Sales,34,37521,5,47,90,No
3725,Finance,56,49028,10,60,100,Yes
3726,Sales,44,64328,10,30,72,No
3727,Finance,30,52301,14,33,95,Yes
3728,HR,23,63015,2,52,62,No
3729,Sales,52,112276,4,40,68,No
3730,Marketing,23,61845,2,49,56,No
3731,Finance,53,111818,2,38,40,No
3732,Marketing,39,101394,13,59,100,Yes
3733,IT,34,69159,3,37,51,No
3734,Finance,26,68714,5,37,60,No
3735,Sales,31,105722,4,34,59,No
3736,Finance,46,50230,2,41,29,No
3737,Marketing,55,117554,11,60,100,Yes
3738,HR,58,74262,14,30,100,Yes
3739,Finance,51,115201,14,44,100,Yes
3740,Sales,28,66722,10,54,84,Yes
3741,IT,27,71359,2,47,51,No
3742,Operations,24,87796,14,35,100,Yes
3743,HR,34,65159,6,39,71,No
3744,IT,24,112052,7,43,95,Yes
3745,Finance,47,115209,12,50,100,Yes
3746,Marketing,45,30239,10,55,91,Yes
3747,Marketing,27,116951,6,58,85,No
3748,Sales,33,75886,7,60,82,Yes
3749,Marketing,57,52195,1,37,40,No
3750,HR,23,119859,6,56,100,No
3751,Marketing,32,59674,11,32,91,Yes
3752,Sales,55,43105,3,51,58,No
3753,Operations,47,54739,1,51,61,No
3754,Finance,39,56969,8,55,87,Yes
3755,Finance,42,39497,4,48,40,No
3756,Marketing,57,26816,10,41,78,No
3757,IT,43,117019,8,41,85,Yes
3758,Finance,51,84254,10,44,100,Yes
3759,Operations,51,112695,14,57,100,Yes
3760,Marketing,29,94385,11,36,94,Yes
3761,Sales,55,112148,4,56,89,No
3762,Operations,30,58826,4,33,59,No
3763,Marketing,41,88365,12,50,100,Yes
3764,Operations,46,109242,14,38,100,Yes
3765,Finance,40,75100,10,51,100,Yes
3766,Sales,26,115099,4,45,75,No
3767,Marketing,32,29359,6,55,78,No
3768,HR,36,37809,14,60,100,Yes
3769,Sales,29,89450,9,42,93,Yes
3770,HR,40,63428,5,33,61,No
3771,Operations,44,119990,12,53,100,Yes
3772,IT,48,97790,13,38,90,Yes
3773,Sales,53,115321,10,55,100,Yes
3774,Operations,47,27093,14,50,100,Yes
3775,HR,48,69498,8,47,92,Yes
3776,Finance,40,65985,8,44,73,No
3777,Finance,50,57009,4,44,56,No
3778,IT,54,107094,11,35,96,Yes
3779,Sales,40,42718,10,40,90,Yes
3780,Sales,58,41705,9,60,100,Yes
3781,Sales,40,112618,9,57,98,Yes
3782,Operations,54,87598,5,37,69,No
3783,IT,37,102878,6,58,87,No
3784,Sales,44,37239,5,50,67,No
3785,Operations,28,71622,3,46,70,No
3786,Finance,47,71665,11,53,98,Yes
3787,HR,53,57274,8,54,94,Yes
3788,Operations,33,36419,9,46,92,Yes
3789,Finance,29,40003,4,53,71,No
3790,Finance,26,55866,9,55,100,Yes
3791,HR,49,46988,9,57,100,Yes
3792,Finance,26,80894,7,47,86,Yes
3793,IT,47,115444,8,33,73,No
3794,HR,26,30674,3,58,91,No
3795,Finance,43,95538,5,60,99,No
3796,Marketing,36,118103,3,44,68,No
3797,Operations,34,91446,7,31,73,No
3798,Finance,49,54072,6,31,54,No
3799,IT,54,58717,11,39,93,Yes
3800,Sales,44,112345,3,32,53,No
3801,Finance,54,51651,9,59,100,Yes
3802,Sales,39,69291,12,37,100,Yes
3803,Marketing,51,88350,1,49,59,No
3804,Finance,47,107020,10,36,100,Yes
3805,HR,37,29646,3,41,54,No
3806,Sales,34,64713,11,55,100,Yes
3807,Marketing,54,92936,10,48,100,Yes
3808,HR,47,69331,11,55,100,Yes
3809,HR,22,47185,7,57,96,Yes
3810,HR,59,109263,3,59,78,No
3811,HR,23,77107,14,44,100,Yes
3812,Finance,27,91554,3,43,62,No
3813,Operations,59,42563,2,45,62,No
3814,Finance,45,95729,9,58,100,Yes
3815,Finance,39,40701,11,56,92,Yes
3816,Marketing,48,94072,4,43,47,No
3817,Marketing,29,73217,10,32,73,No
3818,Operations,49,69610,13,47,100,Yes
3819,Marketing,31,109422,6,58,80,No
3820,IT,38,75131,2,57,73,No
3821,Operations,50,54410,9,51,100,Yes
3822,Marketing,27,83715,7,35,83,Yes
3823,Operations,35,63665,10,46,99,Yes
3824,Finance,43,40957,5,52,87,No
3825,Finance,27,73127,7,57,86,Yes
3826,Operations,47,88589,14,43,100,Yes
3827,IT,33,71008,4,43,51,No
3828,IT,56,86920,13,49,100,Yes
3829,Operations,35,57875,10,42,100,Yes
3830,Marketing,43,26626,13,56,100,Yes
3831,Sales,44,115815,7,57,70,No
3832,IT,28,88822,2,32,32,No
3833,HR,46,96765,7,42,70,No
3834,Finance,34,97413,4,58,64,No
3835,Operations,42,58642,4,53,62,No
3836,HR,31,63311,1,31,38,No
3837,Operations,30,57356,12,38,100,Yes
3838,Finance,36,28809,3,42,36,No
3839,Finance,23,68371,5,37,56,No
3840,IT,46,59875,5,45,70,No
3841,IT,34,34465,2,53,52,No
3842,HR,55,91095,4,58,80,No
3843,Operations,55,98844,1,32,35,No
3844,Finance,56,90250,9,42,82,Yes
3845,HR,59,111889,1,33,29,No
3846,Sales,24,40250,6,47,79,No
3847,HR,27,71023,7,31,58,No
3848,Marketing,40,71624,3,49,46,No
3849,HR,24,41427,12,51,100,Yes
3850,Marketing,39,58276,1,50,42,No
3851,Marketing,30,96643,7,44,62,No
3852,Marketing,33,104012,3,46,62,No
3853,Sales,26,28439,13,58,100,Yes
3854,HR,24,110848,10,39,80,No
3855,HR,32,112331,12,30,92,Yes
3856,Sales,51,103672,12,60,100,Yes
3857,Finance,25,104703,6,35,67,No
3858,IT,26,42300,13,32,99,Yes
3859,HR,22,85289,12,48,91,Yes
3860,IT,48,42182,14,36,100,Yes
3861,Operations,49,95507,6,42,77,No
3862,Operations,50,75912,14,42,100,Yes
3863,Sales,39,51909,12,46,100,Yes
3864,Operations,33,44659,4,30,51,No
3865,Operations,34,56403,12,43,100,Yes
3866,Finance,23,58586,11,58,100,Yes
3867,Finance,58,35360,6,55,65,No
3868,Finance,37,46424,11,32,72,No
3869,Operations,45,73791,10,43,70,No
3870,Sales,56,28065,4,53,73,No
3871,Marketing,43,93795,13,30,100,Yes
3872,Marketing,57,37300,8,45,88,Yes
3873,IT,32,58370,9,39,81,Yes
3874,Marketing,50,94831,2,42,56,No
3875,Marketing,56,52209,7,33,65,No
3876,Finance,36,45927,9,38,90,Yes
3877,Finance,52,59579,9,43,99,Yes
3878,Operations,37,34032,12,33,83,Yes
3879,IT,31,118254,5,39,61,No
3880,HR,53,103413,1,37,40,No
3881,IT,23,65731,6,52,96,No
3882,IT,45,117202,8,32,63,No
3883,Sales,44,78767,1,52,67,No
3884,Operations,23,97302,2,60,55,No
3885,Sales,59,74954,13,36,100,Yes
3886,IT,52,113365,13,39,100,Yes
3887,IT,47,110757,1,32,35,No
3888,IT,50,50102,5,31,65,No
3889,Marketing,24,59433,2,44,48,No
3890,Sales,35,40932,10,38,78,No
3891,IT,46,50714,10,44,100,Yes
3892,Finance,22,82803,14,46,100,Yes
3893,Operations,24,64743,4,59,85,No
3894,Operations,47,27552,1,36,52,No
3895,Finance,39,81627,7,49,92,Yes
3896,Operations,30,70987,8,47,92,Yes
3897,Marketing,59,104810,5,44,75,No
3898,Marketing,44,70380,2,47,67,No
3899,HR,42,54250,8,53,96,Yes
3900,HR,22,93344,1,52,56,No
3901,HR,42,89686,7,41,62,No
3902,Operations,48,70028,1,52,60,No
3903,Marketing,27,40295,12,50,100,Yes
3904,Marketing,57,80248,6,59,77,No
3905,Marketing,49,105205,13,55,100,Yes
3906,Finance,38,35523,6,37,71,No
3907,Marketing,24,70530,5,59,99,No
3908,Finance,33,38769,2,31,29,No
3909,HR,33,88042,2,31,48,No
3910,HR,23,69645,9,34,75,No
3911,Operations,43,115743,5,60,78,No
3912,HR,44,87142,5,30,45,No
3913,Operations,51,50557,7,51,79,No
3914,IT,26,104782,6,33,67,No
3915,IT,30,103382,2,35,42,No
3916,Sales,42,62085,11,52,100,Yes
3917,Operations,32,75708,1,42,35,No
3918,Sales,26,76357,5,48,79,No
3919,Sales,56,38470,4,40,64,No
3920,IT,48,103712,12,42,86,Yes
3921,Operations,23,104082,3,37,67,No
3922,IT,45,31805,2,36,49,No
3923,Sales,52,107324,10,42,99,Yes
3924,Operations,54,119884,2,30,51,No
3925,Sales,51,87028,14,35,100,Yes
3926,Marketing,58,75772,4,36,54,No
3927,Operations,49,77104,2,45,62,No
3928,Operations,52,98616,4,59,60,No
3929,Sales,32,114300,3,56,74,No
3930,Marketing,44,31630,9,44,100,Yes
3931,Finance,23,40701,7,49,77,No
3932,IT,48,39859,14,59,100,Yes
3933,Sales,56,46183,13,31,100,Yes
3934,Operations,23,65438,11,55,100,Yes
3935,IT,58,67244,12,54,100,Yes
3936,IT,42,99312,3,52,51,No
3937,IT,26,40021,13,45,100,Yes
3938,Finance,42,94863,14,46,100,Yes
3939,HR,50,80565,8,53,100,Yes
3940,Sales,41,73043,9,44,93,Yes
3941,HR,59,98150,13,32,94,Yes
3942,HR,41,89361,7,33,70,No
3943,HR,46,26245,6,41,88,No
3944,IT,23,66011,4,34,52,No
3945,Marketing,53,35355,5,46,77,No
3946,IT,47,73692,8,60,100,Yes
3947,IT,27,74004,3,35,43,No
3948,Operations,24,54714,2,39,43,No
3949,Operations,54,42198,3,51,81,No
3950,HR,22,91951,12,47,100,Yes
3951,IT,26,26652,7,56,84,Yes
3952,HR,34,68625,8,39,75,No
3953,Operations,40,110982,1,35,30,No
3954,Marketing,33,43740,13,53,100,Yes
3955,Sales,46,28810,7,35,67,No
3956,HR,56,41569,9,49,91,Yes
3957,Marketing,33,104120,12,44,100,Yes
3958,Sales,51,51783,13,33,81,Yes
3959,Finance,26,103047,14,54,100,Yes
3960,HR,55,34471,14,45,100,Yes
3961,HR,43,31163,3,51,63,No
3962,Finance,34,88087,3,53,62,No
3963,Finance,24,87071,8,37,69,No
3964,HR,41,41065,4,36,58,No
3965,Finance,52,108456,14,48,100,Yes
3966,IT,26,73348,8,55,96,Yes
3967,Sales,45,44154,5,46,65,No
3968,Sales,54,45229,14,50,100,Yes
3969,Sales,29,77587,3,42,58,No
3970,IT,45,74713,4,44,59,No
3971,Finance,41,51997,14,55,100,Yes
3972,Marketing,37,46101,4,55,73,No
3973,Finance,33,65391,8,60,100,Yes
3974,HR,34,100863,6,31,53,No
3975,Operations,46,97723,7,57,84,Yes
3976,Sales,53,84405,9,39,67,No
3977,Finance,45,59948,6,42,67,No
3978,Marketing,30,78031,3,47,59,No
3979,HR,44,62921,13,59,100,Yes
3980,IT,34,97571,3,52,73,No
3981,IT,53,102007,11,40,100,Yes
3982,Marketing,36,53460,3,42,68,No
3983,HR,57,46071,12,48,99,Yes
3984,Sales,26,91118,10,58,100,Yes
3985,Finance,43,73282,2,53,52,No
3986,HR,37,116725,1,54,63,No
3987,IT,31,83445,11,59,100,Yes
3988,Marketing,45,106067,10,58,96,Yes
3989,Marketing,39,107208,1,53,64,No
3990,Finance,39,79816,4,51,81,No
3991,Marketing,28,110779,3,34,40,No
3992,Marketing,25,28060,5,32,61,No
3993,HR,47,38731,12,48,100,Yes
3994,Sales,26,102830,9,52,95,Yes
3995,Finance,37,45719,12,42,98,Yes
3996,HR,56,72042,13,34,96,Yes
3997,Sales,47,74116,8,41,92,Yes
3998,HR,39,51325,12,43,100,Yes
3999,Operations,50,47597,9,35,73,No
4000,HR,44,92439,13,59,100,Yes
